in,0,label,Having_@_symbol,Having_IP,Prefix_suffix_separation,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,statistical_report,tiny_url,web_traffic
647,http://www.uvm.edu/~der/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
648,http://www.uvm.edu/~jdion/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
649,http://www.uvm.edu/~dmatthew/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
650,http://www.uvm.edu/academics/catalogue2006-07/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
651,http://optimization.asu.edu/~xue/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
652,http://universitycommunications.uvm.edu/spring2001/webreleaseonunionpetitionresponse.htm,0,0,0,0,0,2,1,1,1,1,0,0,0,0
653,http://www.unitedacademics.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
654,http://voyager.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
655,http://www.uvm.edu/whale/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
656,http://www.uvm.edu/~fleming/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
657,http://library.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
658,http://library.uvm.edu/dana/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
659,http://www.uvm.edu/perkins/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
660,http://www.uvm.edu/~pmrc/pmrccam.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
661,http://universitycommunications.uvm.edu/tour/?page=buildings,0,0,0,0,0,0,2,1,1,1,0,0,0,0
662,http://www.uvm.edu/~pmrc/sugarcam.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
663,http://www.uvm.edu/map/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
664,http://www.uvm.edu/about_uvm/visiting/?page=greencam.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
665,http://www.uvm.edu/uvmtoday/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
666,http://universitycommunications.uvm.edu/vq/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
667,http://universitycommunications.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
668,http://www.vermontcynic.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
669,http://www.uvm.edu/~vtconn/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
670,http://www.uvm.edu/~uvmemu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
671,http://www.uvm.edu/~uvmtv/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
672,http://www.uvm.edu/~wruv/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
673,http://www.uvm.edu/~aaeo/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
674,http://giraffe.uvm.edu/~rgweb/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
675,http://reslife.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
676,http://www.uvm.edu/~energy/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
677,http://www.uvm.edu/~uvmppd/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
678,http://www.uvm.edu/~cntrllrs/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
679,http://www.uvm.edu/~ofabweb/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
680,http://www.uvm.edu/~ugpdept/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
681,http://www.uvm.edu/~photo/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
682,http://www.uvm.edu/~catcard/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
683,http://www.uvm.edu/~plan/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
684,http://www.uvm.edu/~afsdept/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
685,http://www.uvm.edu/~uvmhr/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
686,http://www.uvm.edu/~training/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
687,http://www.uvm.edu/~sisi/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
688,http://www.uvm.edu/~purcard/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
689,http://www.uvm.edu/~arch/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
690,http://www.uvm.edu/~uvmppd/?page=services/surplus/default.html&amp;mm=blankmenu.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
691,http://www.uvm.edu/~ospuvm/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
692,http://www.uvm.edu/~oacm/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
693,http://www.uvm.edu/studentlife/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
694,http://www.uvm.edu/~clascomp/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
695,http://www.uvm.edu/~dos/assist/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
696,http://www.uvm.edu/~juggle/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
697,http://www.uvm.edu/~uvmopt/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
698,http://debate.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
699,http://www.uvm.edu/~service/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
700,http://www.uvm.edu/~catfs/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
701,http://www.uvm.edu/~alco/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
702,http://www.uvm.edu/sparc/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
703,http://www.uvm.edu/~uvmwoc/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
704,http://www.uvm.edu/~outside/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
705,http://www.uvm.edu/~topcats/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
706,http://www.uvm.edu/~legal,0,0,0,0,0,0,0,1,1,1,0,0,0,0
707,http://www.uvm.edu/~rescue/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
708,http://www.uvm.edu/~hearts/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
709,http://www.uvm.edu/~boulder/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
710,http://www.uvm.edu/~skiclub/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
711,http://www.uvm.edu/greening/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
712,http://www.uvm.edu/~uvmsga/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
713,http://www.uvm.edu/~rlweb/ira/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
714,http://www.emba.uvm.edu/~asem,0,0,0,0,0,2,0,1,1,1,0,0,0,0
715,http://www.emba.uvm.edu/~asce/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
716,http://www.emba.uvm.edu/~asme/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
717,http://www.emba.uvm.edu/~cssa/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
718,http://www.uvm.edu/~geogclub/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
719,http://www.uvm.edu/~goodrich/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
720,http://pss.uvm.edu/hortclub/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
721,http://www.uvm.edu/~phibeta/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
722,http://universitycommunications.uvm.edu/fall99releases/webclimbthewalls.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,0
723,http://www.uvmgreeklife.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
724,http://www.agrinvt.org/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
725,http://www.uvm.edu/~fiji2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
726,http://www.uvm.edu/~sigep/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
727,http://www.uvm.edu/~aphio/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
728,http://www.uvm.edu/~sigmaphi/home.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,0
729,http://www.uvm.edu/~uvmaz/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
730,http://uvm.phideltatheta.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
731,http://www.uvm.edu/~tridelt/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
732,http://www.uvm.edu/~uvmivcf/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
733,http://www.uvmhillel.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
734,http://www.uvm.edu/~ohpr/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
735,http://www.uvm.edu/~helix/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
736,http://www.uvm.edu/~vlrs/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
737,http://pss.uvm.edu/dept/hort_farm/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
738,http://www.uvm.edu/~crvt/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
739,http://crs.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
740,http://www.uvm.edu/~susagctr/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
741,http://www.uvm.edu/~uvmsbf/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
742,http://www.uvm.edu/~dmatthew/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
743,http://orchard.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
744,http://blood.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
745,http://www.uvm.edu/~uvmchs/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
746,http://www.uvm.edu/~vtreads/uvmhome.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
747,http://www.snellingcenter.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
748,http://www.uvm.edu/~epscor/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
749,http://www.uvm.edu/~plantbio/?page=research.html&amp;sm=researchmenu.html,0,0,0,0,0,1,2,1,1,1,0,0,0,0
750,http://www.uvm.edu/vtaes/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
751,http://www.uvm.edu/~cdci/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
752,http://cwf.uvm.edu/cris/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
753,http://www.uvminnovations.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
754,http://www.rcgrd.uvm.edu/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
755,http://www.dad.state.vt.us/atp/resource%20links/communication.htm,0,0,0,0,0,1,2,1,1,1,0,0,0,1
756,http://www.uvm.edu/envnr/vtcfwru/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
757,http://www.uvm.edu/~envnr/sal/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
758,http://www.uvm.edu/~compor/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
759,http://www.uvm.edu/~pmrc/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
760,http://vtspacegrant.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
761,http://www.uvm.edu/uvmtoday/community.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
762,http://www.uvm.edu/~dpelkey/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
763,http://agave.garden.org/~aaronh/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
764,http://www.uvm.edu/~learnco/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
765,http://www.uvm.edu/~police/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
766,http://www.uvm.edu/~spirit/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
767,http://www.uvm.edu/~counscen/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
768,http://www.uvm.edu/~oies/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
769,http://www.uvm.edu/~women/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
770,http://www.uvm.edu/~ccpuvm/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
771,http://www.uvm.edu/~lgbtqa/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
772,http://ctl.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
773,http://www.uvm.edu/health/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
774,http://www.uvm.edu/~tpswww/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
775,http://uds.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
776,http://www.uvm.edu/~access/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
777,http://www.uvm.edu/~uvmiac/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
778,http://www.uvm.edu/~career,0,0,0,0,0,0,0,1,1,1,0,0,0,0
779,http://siri.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
780,http://esf.uvm.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
781,http://www.uvm.edu/~wrtngctr/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
782,http://www.vermontlaw.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
783,http://www.vjel.org,0,0,0,0,0,0,0,1,1,1,0,0,0,1
784,http://www.woodbury-college.edu/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
785,http://www.gwvirginia.gwu.edu/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
786,http://www.cdu.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
787,http://www.umtweb.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
788,http://www.virginia529.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
789,http://www.uacp.org,0,0,0,0,0,0,0,1,1,1,0,0,0,1
790,http://www.cordobauniversity.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
791,http://www.artinstitutes.edu/arlington/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
792,http://www.apprenticeschool.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
793,http://www.gobuilders.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
794,http://www.abbc.edu/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
795,http://www.averett.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
796,http://www.averettcougars.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
797,http://www.bluefield.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
798,http://www.bluefield.edu/templates/system/details.asp?id=30250&amp;pid=250316,0,0,0,0,0,2,1,1,1,1,0,0,0,1
799,http://www.bridgewater.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
800,http://www.bridgewater.edu/athletics,0,0,0,0,0,0,0,1,1,1,0,0,0,1
801,http://christ-college.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
802,http://www.christendom.edu,0,0,0,0,0,0,0,1,1,1,0,0,0,1
803,http://www.christendom.edu/athletics/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
804,http://www.cnu.edu/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
805,http://www.cnubooks.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
806,http://eebweb.arizona.edu/faculty/hopp/vireo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
807,http://www.utahbirds.org/birdsofutah/birdsl-r/plumbeousvireo.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,1
808,http://www.greglasley.net/gvireo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
809,http://birds.cornell.edu/bfl/speciesaccts/casvir.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
810,http://www.mbr-pwrc.usgs.gov/id/framlst/i6230id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
811,http://www.wbu.com/chipperwoods/photos/revireo.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
812,http://www.stanfordalumni.org/birdsite/text/species/hutton's_vireo.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
813,http://www.mbr-pwrc.usgs.gov/id/framlst/i6290id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
814,http://faculty.ncwc.edu/mbrooks/pif/bird%20profiles/whiteeyed_vireo.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,1
815,http://www.arthurgrosset.com/sabirds/rufous-browed%20peppershrike.html,0,0,0,0,0,2,2,1,1,1,0,0,1,1
816,http://www.arthurgrosset.com/sabirds/slaty-cappedshrike-vireo.html,0,0,0,0,0,2,2,1,1,1,0,0,1,1
817,http://audubon2.org/webapp/watchlist/viewspecies.jsp?id=31,0,0,0,0,0,0,2,1,1,1,0,0,0,1
818,http://www.mbr-pwrc.usgs.gov/id/framlst/i6330id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
819,http://www.amonline.net.au/factsheets/silvereye.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
820,http://www.kenyabirds.org.uk/nhs_w_eye.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
821,http://www.birdlife.org/datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7451&amp;m=0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
822,http://www.nzbirds.com/birds/tauhou.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
823,http://en.wikipedia.org/wiki/estrildid_finch,0,0,0,0,0,0,0,1,1,1,0,0,0,0
824,http://en.wikipedia.org/wiki/swee_waxbill,0,0,0,0,0,0,0,1,1,1,0,0,0,0
825,http://astorwilliam.tripod.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
826,http://en.wikipedia.org/wiki/muscicapidae,0,0,0,0,0,0,0,1,1,1,0,0,0,0
827,http://www.naturia.per.sg/buloh/birds/copsychus_saularis.htm,0,0,0,0,0,1,2,1,1,1,0,0,0,1
828,http://www.birdguides.com/species/species.asp?sp=137055,0,0,0,0,0,2,2,1,1,1,0,0,0,1
829,http://www.birdguides.com/species/species.asp?sp=137026,0,0,0,0,0,2,2,1,1,1,0,0,0,1
830,http://www.birdguides.com/species/species.asp?sp=137063,0,0,0,0,0,2,2,1,1,1,0,0,0,1
831,http://www.birdguides.com/species/species.asp?sp=137056,0,0,0,0,0,2,2,1,1,1,0,0,0,1
832,http://ibc.hbw.com/ibc/phtml/familia.phtml?idfamilia=141,0,0,0,0,0,2,2,1,1,1,0,0,0,1
833,http://en.wikipedia.org/wiki/pycnonotidae,0,0,0,0,0,0,0,1,1,1,0,0,0,0
834,http://www.naturia.per.sg/buloh/birds/pycnonotus_goiavier.htm,0,0,0,0,0,1,2,1,1,1,0,0,0,1
835,http://www.birdlife.org/datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7299&amp;m=0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
836,http://www.birdlife.org/datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7305&amp;m=0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
837,http://www.birdlife.org/datazone/species/index.html?action=spchtmdetails.asp&amp;sid=7304&amp;m=0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
838,http://en.wikipedia.org/wiki/cisticolidae,0,0,0,0,0,0,0,1,1,1,0,0,0,0
839,http://www.naturia.per.sg/buloh/birds/prinia_flaviventris.htm,0,0,0,0,0,1,2,1,1,1,0,0,0,1
840,http://en.wikipedia.org/wiki/nectarinidae,0,0,0,0,0,0,0,1,1,1,0,0,0,0
841,http://www.naturia.per.sg/buloh/birds/nectarina_calcosthetha.htm,0,0,0,0,0,1,2,1,1,1,0,0,0,1
842,http://www.naturia.per.sg/buloh/birds/nectarina_jugularis.htm,0,0,0,0,0,1,2,1,1,1,0,0,0,1
843,http://home1.gte.net/dgl1/pelican.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
844,http://raysweb.net/specialplaces/pages/pelican.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
845,http://animaldiversity.ummz.umich.edu/site/accounts/information/pelecanus_erythrorhynchos.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
846,http://animaldiversity.ummz.umich.edu/site/accounts/information/pelecanus_occidentalis.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
847,http://www.kenyabirds.org.uk/gw_pelican.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
848,http://www.kenyabirds.org.uk/pb_pelican.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
849,http://migratorybirds.fws.gov/issues/cormorant/greatlakes_q&amp;a.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,0
850,http://web.tiscali.it/sv2001/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
851,http://nzbirds.com/birds/kawau.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
852,http://www.coldwaterimages.com/brandt_s_cormorant.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
853,http://www.kenyabirds.org.uk/great_cormorant.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
854,http://www.kenyabirds.org.uk/cormorant-lt.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
855,http://animaldiversity.ummz.umich.edu/site/accounts/information/sula_nebouxii.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
856,http://bioweb.uwlax.edu/bio203/s2008/kops_aman/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
857,http://www.fws.gov/midway/mabo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
858,http://en.wikipedia.org/wiki/sula_(bird),0,0,0,0,0,0,0,1,1,1,0,0,0,0
859,http://www.fws.gov/midway/brbo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
860,http://www.fws.gov/midway/rfbo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
861,http://www.nzbirds.com/birds/takapu.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
862,http://en.wikipedia.org/wiki/darter,0,0,0,0,0,0,0,1,1,1,0,0,0,0
863,http://www.kenyabirds.org.uk/darter.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
864,http://ibc.hbw.com/ibc/phtml/familia.phtml?idfamilia=18,0,0,0,0,0,2,2,1,1,1,0,0,0,1
865,http://www.thebigzoo.com/animals/lesser_flamingo.asp,0,0,0,0,0,2,0,1,1,1,0,0,0,1
866,http://www.geocities.com/flamingo22701/flamingo_mania,0,0,0,0,0,0,0,1,1,1,0,0,0,0
867,http://www.geocities.com/petsburgh/1975/flamingo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
868,http://animaldiversity.ummz.umich.edu/site/accounts/information/phoenicopterus_ruber.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
869,http://www.mbr-pwrc.usgs.gov/id/framlst/i1820id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
870,http://animals.about.com/od/birds/p/greaterflamingo.htm,0,0,0,0,0,2,2,1,1,1,0,0,1,0
871,http://www.stanford.edu/group/stanfordbirds/text/essays/flamingo_feeding.html,0,0,0,0,0,2,1,1,1,1,0,0,0,0
872,http://bioweb.uwlax.edu/bio203/s2007/greaney_megh,0,0,0,0,0,0,0,1,1,1,0,0,0,0
873,http://www.kenyabirds.org.uk/flamingo_g.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
874,http://www.kenyabirds.org.uk/flamingo_l.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
875,http://www.bbc.co.uk/nature/wildfacts/factfiles/3104.shtml,0,0,0,0,0,1,2,1,1,1,0,0,0,0
876,http://www.montereybay.com/creagrus/woodpeckers.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
877,http://montereybay.com/creagrus/barbets.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
878,http://montereybay.com/creagrus/asian_barbets.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
879,http://montereybay.com/creagrus/african_barbets.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
880,http://animaldiversity.ummz.umich.edu/site/accounts/classification/piciformes.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
881,http://pelotes.jea.com/animalfact/birds/woodpeck.htm,0,0,0,0,0,2,0,1,1,1,0,1,0,1
882,http://www.kenyabirds.org.uk/barbet-wh.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
883,http://www.kenyabirds.org.uk/ry_barbet.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
884,http://www.honoluluzoo.org/red_and_yellow_barbet.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
885,http://www.kenyabirds.org.uk/d_barbet.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
886,http://www.kenyabirds.org.uk/tinker-rf.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
887,http://www.kenyabirds.org.uk/nubian_wp.htm,0,0,0,0,0,1,0,1,1,1,0,0,0,1
888,http://www.juliezickefoose.com/articles/ivory_billed_wp.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
889,http://www.museum.lsu.edu/~remsen/ibw.html,0,0,0,0,0,1,0,1,1,1,0,0,0,0
890,http://www.rainforestconservation.org/data_sheets/birds/cc_woodpecker.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
891,http://animaldiversity.ummz.umich.edu/site/accounts/sounds/campephilus_guatemalensis.html,0,0,0,0,0,1,1,1,1,1,0,0,0,0
892,http://www.npr.org/templates/story/story.php?storyid=4622633,0,0,0,0,0,2,2,1,1,1,0,0,0,0
893,http://www.sciencemag.org/cgi/content/abstract/1114103,0,0,0,0,0,0,2,1,1,1,0,0,0,0
894,http://www.corante.com/loom/archives/2005/04/28/reports_of_my_extinction_are_greatly_exaggerated.php,0,0,0,0,0,2,1,1,1,1,0,1,0,1
895,http://www.nature.org/ivorybill/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
896,http://www.ivorybill.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
897,http://www.fws.gov/ivorybill/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
898,http://www.ivorybills.blogspot.com/,0,0,0,0,0,2,0,1,1,1,0,0,1,1
899,http://www.ibwo.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
900,http://www.ivory-bill-woodpecker.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
901,http://www.birds.cornell.edu/ivory/,0,0,0,0,0,2,0,1,1,1,0,0,0,0
902,http://web2.uwindsor.ca/courses/biology/dmennill/ibwo/ibwoindex.php,0,0,0,0,0,2,2,1,1,1,0,0,0,0
903,http://www.avesphoto.com/website/na/species/flkgil-1.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,1
904,http://www.nenature.com/northernflicker.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
905,http://www.mbr-pwrc.usgs.gov/id/framlst/i4140id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
906,http://www.mbr-pwrc.usgs.gov/id/framlst/i4050id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
907,http://www.mangoverde.com/birdsound/spec/spec104-167.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
908,http://www.nenature.com/pileatedwoodpecker.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
909,http://www.pileatedwoodpeckercentral.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
910,http://birds.cornell.edu/bfl/speciesaccts/lewwoo.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
911,http://www.focusonnature.com/puertoricanwoodpecker.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,1
912,http://www.landiss.com/woodpecker.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
913,http://www.mbr-pwrc.usgs.gov/id/framlst/i4110id.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
